TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"19445","Magic","Visions","Triangle of War","","","R","Near Mint","1.83","1.78","2.6100","1.3000","0","0","2.5700",""
"4001330","Magic","War of the Spark","Bolt Bend","","115","U","Near Mint","2.50","2.56","3.7500","2.4400","0","0","1.2000",""
"3990117","Magic","War of the Spark","Cruel Celebrant","","188","U","Near Mint","0.79","0.86","2.0300","0.7200","0","0","0.9500",""
"3990122","Magic","War of the Spark","Cruel Celebrant","","188","U","Near Mint Foil","15.54","","15.5400","14.5500","0","0","9.2600",""
"4005388","Magic","War of the Spark","Deliver Unto Evil","","85","R","Near Mint Foil","0.78","","1.6600","0.3500","1","0","1.1900",""
"4003950","Magic","War of the Spark","Domri, Anarch of Bolas","","191","R","Near Mint","0.85","0.79","1.9100","0.6000","0","0","1.1300",""
"3989952","Magic","War of the Spark","Dovin's Veto","","193","U","Near Mint","2.22","1.81","","","0","0","3.4300",""
"4004324","Magic","War of the Spark","Enter the God-Eternals","","196","R","Near Mint Foil","0.91","","2.1100","0.8000","1","0","1.5100",""
"4005363","Magic","War of the Spark","Evolution Sage","","159","U","Near Mint","2.13","2.14","","","0","0","1.6500",""
"4004469","Magic","War of the Spark","Finale of Promise","","127","M","Near Mint","0.45","0.59","1.6600","0.3500","1","0","1.1100",""
"3989516","Magic","War of the Spark","Flux Channeler","","52","U","Near Mint","1.24","1.14","2.4500","1.1400","0","0","0.4700",""
"4021195","Magic","War of the Spark","God-Eternal Kefnet","","53","M","Near Mint - French","","","2.3100","1.0000","1","0","1.0000",""
"4006642","Magic","War of the Spark","God-Eternal Oketra","","16","M","Near Mint","1.39","1.42","2.3100","1.0000","0","0","4.2500",""
"4021525","Magic","War of the Spark","God-Pharaoh's Statue","","238","U","Near Mint - Japanese","0.34","","1.5500","0.2400","1","0","0.2600",""
"3989706","Magic","War of the Spark","Jace, Wielder of Mysteries","","54","R","Near Mint","6.29","6.34","","","0","0","5.6600",""
"3990007","Magic","War of the Spark","Karn's Bastion","","248","R","Near Mint","2.78","2.83","4.0500","2.7400","0","0","2.2700",""
"4000045","Magic","War of the Spark","Kasmina, Enigmatic Mentor","","56","U","Near Mint","0.19","0.16","1.4000","0.0900","2","0","0.8400",""
"3989471","Magic","War of the Spark","Liliana, Dreadhorde General","","97","M","Near Mint Foil","7.33","","7.3500","5.8600","0","0","7.4900",""
"3997907","Magic","War of the Spark","Mayhem Devil","","204","U","Near Mint","0.46","0.52","1.6700","0.3600","0","0","2.7700",""
"4026495","Magic","War of the Spark","Mayhem Devil","","204","U","Near Mint - French","","","1.6100","0.3000","1","0","0.3000",""
"4005810","Magic","War of the Spark","Narset, Parter of Veils","","61","U","Near Mint","0.69","0.56","1.8200","0.5100","0","0","0.4000",""
"4005840","Magic","War of the Spark","Narset's Reversal","","62","R","Near Mint","2.02","2.17","3.2000","1.8900","0","0","7.4800",""
"4004101","Magic","War of the Spark","Nissa, Who Shakes the World","","169","R","Near Mint","2.98","2.80","","","1","0","3.4400",""
"3989927","Magic","War of the Spark","Paradise Druid","","171","U","Near Mint Foil","0.78","","1.9800","0.6700","2","0","1.3800",""
"4001350","Magic","War of the Spark","Parhelion II","","24","R","Near Mint","0.66","0.73","1.7600","0.4500","2","0","1.2500",""
"4006994","Magic","War of the Spark","Planewide Celebration","","172","R","Near Mint","0.62","0.47","1.8100","0.5000","0","0","0.9300",""
"3999179","Magic","War of the Spark","Roalesk, Apex Hybrid","","213","M","Near Mint Foil","1.63","","2.5500","1.2400","1","0","2.1300",""
"4004349","Magic","War of the Spark","Tamiyo, Collector of Tales","","220","R","Near Mint","0.31","0.28","1.5100","0.2000","3","0","0.9500",""
"3990192","Magic","War of the Spark","Vivien, Champion of the Wilds","","180","R","Near Mint","0.70","0.75","","","0","0","0.6700",""
"368775","Magic","Weatherlight","Buried Alive","","","U","Lightly Played","2.14","3.03","2.3100","1.0000","0","0","5.6300",""
"19600","Magic","Weatherlight","Steel Golem","","","U","Near Mint","0.99","","2.3200","1.0100","2","0","1.6200",""
"19609","Magic","Weatherlight","Thran Tome","","","R","Near Mint","0.72","","1.8400","0.5300","1","0","1.2900",""
"3105096","Magic","Welcome Deck 2016","Soul of the Harvest","","16","R","Near Mint","1.05","1.00","2.3100","1.0000","1","0","1.0500",""
"3367870","Magic","Welcome Deck 2017","Sphinx of Magosi","","12","R","Near Mint","0.15","","1.3300","0.0200","0","0","0.2500",""
"7375771","Magic","Wilds of Eldraine","A Tale for the Ages","","34","R","Near Mint","0.12","0.09","1.3200","0.0100","3","0","0.7500",""
"7375776","Magic","Wilds of Eldraine","A Tale for the Ages","","34","R","Near Mint Foil","0.20","0.16","1.4000","0.0900","1","0","0.8000",""
"7378976","Magic","Wilds of Eldraine","A Tale for the Ages (Extended Art)","","328","R","Near Mint","0.26","","1.4100","0.1000","1","0","0.8400",""
"7378981","Magic","Wilds of Eldraine","A Tale for the Ages (Extended Art)","","328","R","Near Mint Foil","0.30","","1.4800","0.1700","1","0","0.9100",""
"7355282","Magic","Wilds of Eldraine","Agatha of the Vile Cauldron","","199","M","Near Mint","0.45","0.37","1.6700","0.3600","2","0","0.9300",""
"7369240","Magic","Wilds of Eldraine","Agatha's Champion","","160","U","Near Mint Foil","0.07","0.01","1.3200","0.0100","1","0","0.7500",""
"7364097","Magic","Wilds of Eldraine","Agatha's Soul Cauldron","","242","M","Near Mint","62.53","69.99","61.9900","61.9900","0","0","53.0000",""
"7384269","Magic","Wilds of Eldraine","Aquatic Alchemist","","40","C","Near Mint","0.06","0.01","1.3200","0.0100","1","0","0.7500",""
"7384274","Magic","Wilds of Eldraine","Aquatic Alchemist","","40","C","Near Mint Foil","0.11","0.01","1.3200","0.0100","1","0","0.7500",""
"7404732","Magic","Wilds of Eldraine","Archive Dragon","","41","U","Near Mint Foil","0.15","0.10","1.3500","0.0400","1","0","0.7500",""
"7377456","Magic","Wilds of Eldraine","Archon of the Wild Rose","","1","R","Near Mint","0.14","0.09","1.3800","0.0700","1","0","0.7700",""
"7404312","Magic","Wilds of Eldraine","Archon's Glory","","2","C","Near Mint","0.06","0.01","1.3200","0.0100","2","0","0.7500",""
"7404317","Magic","Wilds of Eldraine","Archon's Glory","","2","C","Near Mint Foil","0.10","0.06","1.3200","0.0100","1","0","0.7500",""
"7377111","Magic","Wilds of Eldraine","Armory Mice","","3","C","Near Mint","0.08","0.01","1.3200","0.0100","1","0","0.7500",""
"7332082","Magic","Wilds of Eldraine","Ashiok, Wicked Manipulator","","78","M","Near Mint","0.33","0.10","1.4600","0.1500","0","0","0.3600",""
"7332842","Magic","Wilds of Eldraine","Ashiok, Wicked Manipulator (Borderless)","","297","M","Near Mint","0.48","0.09","1.5200","0.1700","0","0","0.6600",""
"7372305","Magic","Wilds of Eldraine","Ashiok's Reaper","","79","U","Near Mint Foil","0.20","0.17","1.4100","0.1000","1","0","0.8200",""
"7383744","Magic","Wilds of Eldraine","Barrow Naughty","","81","C","Near Mint Foil","0.11","0.01","1.3300","0.0200","1","0","0.7500",""
"7359607","Magic","Wilds of Eldraine","Beanstalk Wurm","","161","C","Near Mint","0.08","0.04","1.3200","0.0100","1","0","0.7500",""
"7359612","Magic","Wilds of Eldraine","Beanstalk Wurm","","161","C","Near Mint Foil","0.13","0.04","1.3600","0.0500","1","0","0.7500",""
"7387409","Magic","Wilds of Eldraine","Become Brutes","","317","U","Near Mint","0.10","0.05","1.3800","0.0700","1","0","0.7500",""
"7374921","Magic","Wilds of Eldraine","Belligerent of the Ball","","120","U","Near Mint","0.08","0.01","1.3200","0.0100","3","0","0.7500",""
"7374926","Magic","Wilds of Eldraine","Belligerent of the Ball","","120","U","Near Mint Foil","0.02","","1.3200","0.0100","2","0","0.7500",""
"7405427","Magic","Wilds of Eldraine","Bellowing Bruiser","","121","C","Near Mint Foil","0.06","0.04","1.3200","0.0100","1","0","0.7500",""
"7359712","Magic","Wilds of Eldraine","Beluna Grandsquall","","220","M","Near Mint","0.21","0.06","1.4100","0.1000","1","0","0.8000",""
"7363117","Magic","Wilds of Eldraine","Beluna Grandsquall (Showcase)","","285","M","Near Mint","0.26","0.09","1.3700","0.0600","2","0","0.8200",""
"7404042","Magic","Wilds of Eldraine","Beluna's Gatekeeper","","43","C","Near Mint Foil","0.06","0.01","1.3200","0.0100","1","0","0.7500",""
"7355442","Magic","Wilds of Eldraine","Beseech the Mirror","","82","M","Near Mint","11.91","11.88","12.2700","12.2700","0","0","11.7500",""
"7355532","Magic","Wilds of Eldraine","Besotted Knight","","4","C","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.7500",""
"7405332","Magic","Wilds of Eldraine","Bespoke Battlegarb","","122","C","Near Mint","0.04","0.01","1.3200","0.0100","2","0","0.7500",""
"7405337","Magic","Wilds of Eldraine","Bespoke Battlegarb","","122","C","Near Mint Foil","0.10","0.04","1.3200","0.0100","1","0","0.7500",""
"7403947","Magic","Wilds of Eldraine","Bestial Bloodline","","162","C","Near Mint Foil","0.05","0.01","1.3200","0.0100","2","0","0.7500",""
"7369605","Magic","Wilds of Eldraine","Bitter Chill","","44","U","Near Mint","0.04","0.01","1.3200","0.0100","2","0","0.7500",""
"7379681","Magic","Wilds of Eldraine","Boundary Lands Ranger","","123","U","Near Mint","0.08","0.02","1.3200","0.0100","1","0","0.7500",""
"7379686","Magic","Wilds of Eldraine","Boundary Lands Ranger","","123","U","Near Mint Foil","0.09","0.01","1.3200","0.0100","1","0","0.7500",""
"7373230","Magic","Wilds of Eldraine","Bramble Familiar (Showcase)","","283","R","Near Mint","0.34","0.26","1.5500","0.2400","2","0","0.9400",""
"7373310","Magic","Wilds of Eldraine","Brave the Wilds","","165","C","Near Mint","0.06","0.01","1.3200","0.0100","1","0","0.7500",""
"7373315","Magic","Wilds of Eldraine","Brave the Wilds","","165","C","Near Mint Foil","0.12","0.05","1.3300","0.0200","1","0","0.7500",""
"7355612","Magic","Wilds of Eldraine","Break the Spell","","5","C","Near Mint","0.07","0.03","1.3200","0.0100","1","0","0.7500",""
"7355617","Magic","Wilds of Eldraine","Break the Spell","","5","C","Near Mint Foil","0.14","0.07","1.3400","0.0300","1","0","0.7500",""
"7366564","Magic","Wilds of Eldraine","Callous Sell-Sword","","221","U","Near Mint","0.13","0.06","1.3600","0.0500","0","0","0.2500",""
"7366569","Magic","Wilds of Eldraine","Callous Sell-Sword","","221","U","Near Mint Foil","0.24","0.09","1.4100","0.1000","0","0","0.2700",""
"7385229","Magic","Wilds of Eldraine","Candy Grapple","","83","C","Near Mint","0.05","0.01","1.3300","0.0200","1","0","0.7500",""
"7385309","Magic","Wilds of Eldraine","Candy Trail","","243","C","Near Mint","0.18","0.13","1.4600","0.1500","2","0","0.8000",""
"7371845","Magic","Wilds of Eldraine","Chancellor of Tales","","45","U","Near Mint","0.06","0.01","1.3200","0.0100","1","0","0.7500",""
"7371850","Magic","Wilds of Eldraine","Chancellor of Tales","","45","U","Near Mint Foil","0.11","0.03","1.3400","0.0300","1","0","0.7500",""
"7375081","Magic","Wilds of Eldraine","Charmed Clothier","","6","C","Near Mint","0.03","0.01","1.3200","0.0100","2","0","0.7500",""
"7375086","Magic","Wilds of Eldraine","Charmed Clothier","","6","C","Near Mint Foil","0.03","0.01","1.3200","0.0100","1","0","0.7500",""
"7359807","Magic","Wilds of Eldraine","Conceited Witch","","84","C","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.7500",""
"7359812","Magic","Wilds of Eldraine","Conceited Witch","","84","C","Near Mint Foil","0.04","0.04","1.3200","0.0100","2","0","0.7500",""
"7332002","Magic","Wilds of Eldraine","Cruel Somnophage","","222","R","Near Mint","0.29","0.23","1.5500","0.2400","1","0","0.8900",""
"7332582","Magic","Wilds of Eldraine","Cruel Somnophage (Showcase)","","286","R","Near Mint","0.32","0.25","1.4400","0.1300","1","0","0.8600",""
"7401012","Magic","Wilds of Eldraine","Crystal Grotto","","254","C","Near Mint","0.15","0.07","1.3900","0.0800","4","0","0.7900",""
"7402602","Magic","Wilds of Eldraine","Curse of the Werefox","","167","C","Near Mint","0.04","0.01","1.3200","0.0100","3","0","0.7500",""
"7402607","Magic","Wilds of Eldraine","Curse of the Werefox","","167","C","Near Mint Foil","0.07","0.01","1.3200","0.0100","1","0","0.7500",""
"7355702","Magic","Wilds of Eldraine","Cursed Courtier","","9","U","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.7500",""
"7355707","Magic","Wilds of Eldraine","Cursed Courtier","","9","U","Near Mint Foil","0.02","0.01","1.3200","0.0100","1","0","0.7500",""
"7370705","Magic","Wilds of Eldraine","Cut In","","125","C","Near Mint","0.05","0.01","1.3200","0.0100","2","0","0.7500",""
"7355802","Magic","Wilds of Eldraine","Decadent Dragon","","223","R","Near Mint","0.47","0.23","1.5500","0.2400","0","0","0.4300",""
"7358792","Magic","Wilds of Eldraine","Decadent Dragon (Showcase)","","287","R","Near Mint","0.55","0.34","1.7300","0.4200","1","0","1.1300",""
"7377911","Magic","Wilds of Eldraine","Devouring Sugarmaw","","224","R","Near Mint","0.13","0.08","1.3200","0.0100","3","0","0.7500",""
"7378661","Magic","Wilds of Eldraine","Devouring Sugarmaw (Showcase)","","288","R","Near Mint","0.20","0.09","1.3600","0.0500","2","0","0.7500",""
"7404647","Magic","Wilds of Eldraine","Diminisher Witch","","46","C","Near Mint","0.06","0.01","1.3200","0.0100","2","0","0.7500",""
"7369315","Magic","Wilds of Eldraine","Discerning Financier","","10","U","Near Mint","0.12","0.04","1.3600","0.0500","1","0","0.7500",""
"7389665","Magic","Wilds of Eldraine","Dream Spoilers","","85","U","Near Mint","0.05","0.01","1.3200","0.0100","1","0","0.7500",""
"7370580","Magic","Wilds of Eldraine","Dutiful Griffin","","11","U","Near Mint","0.07","0.01","1.3200","0.0100","2","0","0.7500",""
"7370585","Magic","Wilds of Eldraine","Dutiful Griffin","","11","U","Near Mint Foil","0.03","0.03","1.3200","0.0100","1","0","0.7500",""
"7364902","Magic","Wilds of Eldraine","Edgewall Inn","","255","U","Near Mint","0.13","0.05","1.3400","0.0300","2","0","0.7500",""
"7364907","Magic","Wilds of Eldraine","Edgewall Inn","","255","U","Near Mint Foil","0.16","0.06","1.3800","0.0700","1","0","0.7700",""
"7376936","Magic","Wilds of Eldraine","Eerie Interference","","12","U","Near Mint","0.08","0.01","1.3200","0.0100","1","0","0.7500",""
"7372490","Magic","Wilds of Eldraine","Ego Drain","","86","U","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.7500",""
"7384429","Magic","Wilds of Eldraine","Elusive Otter (Showcase)","","289","R","Near Mint","0.24","0.10","1.4100","0.1000","1","0","0.8100",""
"7384434","Magic","Wilds of Eldraine","Elusive Otter (Showcase)","","289","R","Near Mint Foil","0.29","0.25","1.5200","0.2100","0","0","0.5100",""
"7360732","Magic","Wilds of Eldraine","Elvish Archivist","","168","R","Near Mint","0.26","0.15","1.4100","0.1000","2","0","0.8200",""
"7355887","Magic","Wilds of Eldraine","Embereth Veteran","","127","U","Near Mint","0.03","0.01","1.3200","0.0100","1","0","0.7500",""
"7355892","Magic","Wilds of Eldraine","Embereth Veteran","","127","U","Near Mint Foil","0.04","0.01","1.3200","0.0100","1","0","0.7500",""
"7355987","Magic","Wilds of Eldraine","Eriette of the Charmed Apple","","202","M","Near Mint Foil","5.17","5.95","5.7900","5.7900","0","0","5.6200",""
"7383104","Magic","Wilds of Eldraine","Eriette's Tempting Apple","","245","U","Near Mint","0.14","0.03","1.3500","0.0400","1","0","0.7500",""
"7404897","Magic","Wilds of Eldraine","Eriette's Whisper","","88","C","Near Mint","0.07","0.01","1.3200","0.0100","4","0","0.7500",""
"7404902","Magic","Wilds of Eldraine","Eriette's Whisper","","88","C","Near Mint Foil","0.05","0.01","1.3200","0.0100","1","0","0.7500",""
"7360827","Magic","Wilds of Eldraine","Evolving Wilds","","256","C","Near Mint","0.08","0.04","1.3600","0.0500","1","0","0.7500",""
"7360832","Magic","Wilds of Eldraine","Evolving Wilds","","256","C","Near Mint Foil","0.15","0.07","1.3900","0.0800","1","0","0.7700",""
"7358897","Magic","Wilds of Eldraine","Expel the Interlopers","","13","R","Near Mint","0.17","0.04","1.4100","0.1000","2","0","0.8000",""
"7359012","Magic","Wilds of Eldraine","Expel the Interlopers (Extended Art)","","324","R","Near Mint Foil","0.36","0.25","1.5500","0.2400","2","0","0.9700",""
"7359013","Magic","Wilds of Eldraine","Expel the Interlopers (Extended Art)","","324","R","Lightly Played Foil","0.35","","1.5600","0.2000","1","0","0.9600",""
"7367782","Magic","Wilds of Eldraine","Extraordinary Journey","","48","R","Near Mint","0.17","0.05","1.3600","0.0500","1","0","0.7600",""
"7359902","Magic","Wilds of Eldraine","Faerie Dreamthief","","89","U","Near Mint","0.14","0.07","1.3900","0.0800","1","0","0.7600",""
"7359907","Magic","Wilds of Eldraine","Faerie Dreamthief","","89","U","Near Mint Foil","0.23","0.18","1.4100","0.1000","1","0","0.8100",""
"7377641","Magic","Wilds of Eldraine","Faerie Fencing","","90","U","Near Mint","0.13","0.04","1.3600","0.0500","1","0","0.7500",""
"7377646","Magic","Wilds of Eldraine","Faerie Fencing","","90","U","Near Mint Foil","0.17","0.09","1.4100","0.1000","1","0","0.7900",""
"7386904","Magic","Wilds of Eldraine","Faerie Slumber Party","","311","R","Near Mint","0.45","0.26","1.6100","0.3000","0","0","0.6500",""
"7406107","Magic","Wilds of Eldraine","Faerie Token","","5","T","Near Mint","0.16","0.13","1.4100","0.1000","1","0","0.7900",""
"7361982","Magic","Wilds of Eldraine","Farsight Ritual","","49","R","Near Mint","0.14","0.06","1.3600","0.0500","2","0","0.7500",""
"7364417","Magic","Wilds of Eldraine","Farsight Ritual (Extended Art)","","332","R","Near Mint","0.20","0.20","1.4300","0.1200","1","0","0.8200",""
